211000022279191	0	2549
211000022279265	0	3197
211000022279308	0	1019
211000022279309	0	1156
211000022279310	0	2103
211000022279370	0	3622
211000022279371	0	1375
211000022279372	0	3913
211000022279373	0	2536
211000022279376	0	2046
211000022279389	0	4436
211000022279463	0	4381
211000022279480	0	1208
211000022279517	0	2060
211000022279521	0	2795
211000022279522	0	1445
211000022279538	0	1863
211000022279539	0	6237
211000022279540	0	1487
211000022279575	0	1696
211000022279576	0	1117
211000022279578	0	1083
211000022279613	0	3503
211000022279634	0	5281
211000022279645	0	1227
211000022279647	0	1219
211000022279691	0	1577
211000022279692	0	1286
211000022279693	0	1014
211000022279694	0	1391
211000022279695	0	8007
211000022279699	0	1294
211000022279700	0	3157
211000022279711	0	2438
211000022279743	0	3806
211000022279744	0	1133
211000022279745	0	1806
211000022279746	0	2793
211000022279849	0	2510
211000022279850	0	2431
211000022279858	0	1776
211000022279866	0	2470
211000022279868	0	3156
211000022279869	0	9341
211000022279872	0	1218
211000022279898	0	2516
211000022279948	0	2796
211000022279953	0	3227
211000022279964	0	2822
211000022280008	0	3209
211000022280015	0	4820
211000022280037	0	2928
211000022280046	0	6062
211000022280051	0	1086
211000022280058	0	2325
211000022280070	0	2108
211000022280080	0	3044
211000022280081	0	1219
211000022280093	0	3009
211000022280098	0	4081
211000022280105	0	3277
211000022280126	0	1225
211000022280127	0	3553
211000022280128	0	4378
211000022280131	0	1586
211000022280137	0	2611
211000022280149	0	1048
211000022280202	0	4273
211000022280214	0	2794
211000022280227	0	2860
211000022280251	0	2914
211000022280284	0	2644
211000022280314	0	1209
211000022280446	0	3970
211000022280462	0	5772
211000022280473	0	4289
211000022280490	0	7314
211000022280498	0	3818
211000022280503	0	4701
211000022280508	0	4182
211000022280520	0	2577
211000022280524	0	3268
211000022280533	0	3402
211000022280551	0	3737
211000022280560	0	4135
211000022280564	0	3302
211000022280589	0	4933
211000022280621	0	2216
211000022280643	0	2425
211000022280653	0	4150
211000022280654	0	3574
211000022280655	0	5952
211000022280688	0	1153
211000022280772	0	15417
211000022280659	0	14503
211000022279579	0	13416
211000022280596	0	13501
211000022279719	0	13455
211000022279098	0	12368
211000022280761	0	18299
211000022280328	0	14098
211000022278031	0	1021
211000022278032	0	6936
211000022278038	0	1395
211000022278047	0	2020
211000022278049	0	27456
211000022278072	0	1127
211000022278074	0	1003
211000022278090	0	1097
211000022278091	0	1185
211000022278098	0	2820
211000022278100	0	3924
211000022278106	0	1058
211000022278114	0	2665
211000022278119	0	1163
211000022278120	0	2008
211000022278123	0	1126
211000022278127	0	1343
211000022278132	0	1714
211000022278134	0	1152
211000022278136	0	1232
211000022278137	0	1004
211000022278138	0	2088
211000022278139	0	1432
211000022278140	0	1132
211000022278143	0	1140
211000022278144	0	1330
211000022278145	0	1123
211000022278151	0	1334
211000022278152	0	1006
211000022278157	0	1346
211000022278158	0	1036
211000022278166	0	1178
211000022278167	0	1404
211000022278174	0	1153
211000022278176	0	1571
211000022278178	0	2266
211000022278179	0	1001
211000022278182	0	1504
211000022278184	0	1160
211000022278185	0	12681
211000022278191	0	1148
211000022278194	0	1315
211000022278195	0	3806
211000022278196	0	1214
211000022278197	0	1099
211000022278199	0	1052
211000022278200	0	1112
211000022278202	0	1184
211000022278203	0	3463
211000022278204	0	1310
211000022278206	0	2090
211000022278207	0	1025
211000022278210	0	1508
211000022278211	0	1956
211000022278212	0	1337
211000022278215	0	8346
211000022278216	0	2076
211000022278217	0	14687
211000022278219	0	3162
211000022278220	0	2330
211000022278221	0	1135
211000022278223	0	1086
211000022278240	0	1045
211000022278244	0	1540
211000022278247	0	1013
211000022278248	0	1114
211000022278253	0	1063
211000022278254	0	2006
211000022278256	0	1380
211000022278257	0	1115
211000022278258	0	1013
211000022278260	0	1061
211000022278262	0	1436
211000022278263	0	1144
211000022278265	0	1178
211000022278267	0	1163
211000022278271	0	1974
211000022278272	0	1010
211000022278273	0	12027
211000022278274	0	1893
211000022278276	0	1063
211000022278280	0	3089
211000022278281	0	1259
211000022278282	0	2511
211000022278283	0	1155
211000022278284	0	2017
211000022278285	0	1107
211000022278286	0	1446
211000022278287	0	1020
211000022278290	0	1195
211000022278291	0	1038
211000022278294	0	1138
211000022278295	0	1154
211000022278296	0	1163
211000022278301	0	1078
211000022278302	0	1262
211000022278304	0	1928
211000022278305	0	1040
211000022278306	0	1710
211000022278311	0	1071
211000022278312	0	3458
211000022278313	0	1162
211000022278327	0	2576
211000022278328	0	1123
211000022278333	0	1136
211000022278334	0	1552
211000022278335	0	2390
211000022278345	0	1105
211000022278348	0	1277
211000022278349	0	1088
211000022278351	0	4183
211000022278356	0	1272
211000022278357	0	1051
211000022278362	0	1998
211000022278366	0	1416
211000022278369	0	1234
211000022278370	0	1189
211000022278371	0	1078
211000022278372	0	4163
211000022278376	0	1594
211000022278377	0	1025
211000022278378	0	2905
211000022278384	0	1001
211000022278385	0	1062
211000022278386	0	1029
211000022278387	0	2354
211000022278388	0	1732
211000022278390	0	11985
211000022278392	0	3650
211000022278395	0	2999
211000022278396	0	3553
211000022278398	0	3100
211000022278399	0	11951
211000022278401	0	1147
211000022278403	0	1159
211000022278404	0	2849
211000022278406	0	1926
211000022278407	0	1190
211000022278409	0	1206
211000022278410	0	1050
211000022278412	0	1126
211000022278413	0	1366
211000022278416	0	1157
211000022278419	0	1051
211000022278420	0	1416
211000022278421	0	2697
211000022278423	0	1165
211000022278424	0	1014
211000022278426	0	2636
211000022278427	0	1044
211000022278429	0	1181
211000022278430	0	1200
211000022278432	0	1171
211000022278435	0	1900
211000022278438	0	3159
211000022278439	0	2043
211000022278440	0	2744
211000022278441	0	1070
211000022278445	0	1130
211000022278446	0	1945
211000022278451	0	1533
211000022278452	0	2575
211000022278456	0	1475
211000022278497	0	1175
211000022278503	0	1199
211000022278506	0	2059
211000022278507	0	2390
211000022278511	0	1123
211000022278514	0	1118
211000022278515	0	1986
211000022278517	0	1038
211000022278520	0	1162
211000022278525	0	1586
211000022278526	0	1067
211000022278528	0	1962
211000022278530	0	1052
211000022278533	0	1114
211000022278536	0	2304
211000022278537	0	1090
211000022278539	0	1005
211000022278540	0	1062
211000022278541	0	1033
211000022278546	0	2668
211000022278547	0	1195
211000022278548	0	1415
211000022278549	0	11743
211000022278550	0	1466
211000022278556	0	5323
211000022278558	0	1416
211000022278559	0	1719
211000022278562	0	1035
211000022278568	0	1432
211000022278569	0	1198
211000022278571	0	1054
211000022278573	0	1082
211000022278574	0	1297
211000022278575	0	1374
211000022278576	0	1001
211000022278580	0	1270
211000022278582	0	1229
211000022278585	0	1020
211000022278588	0	1030
211000022278589	0	2005
211000022278592	0	1081
211000022278593	0	1391
211000022278594	0	1502
211000022278597	0	1567
211000022278599	0	1042
211000022278600	0	1072
211000022278602	0	3681
211000022278604	0	1280
211000022278641	0	1047
211000022278650	0	1007
211000022278651	0	1222
211000022278652	0	2185
211000022278653	0	14006
211000022278668	0	1190
211000022278675	0	3950
211000022278680	0	1030
211000022278686	0	11126
211000022278688	0	1173
211000022278689	0	1373
211000022278697	0	3708
211000022278699	0	1063
211000022278702	0	1179
211000022278707	0	2027
211000022278708	0	1161
211000022278714	0	1308
211000022278716	0	2383
211000022278717	0	1247
211000022278718	0	1006
211000022278720	0	1059
211000022278721	0	1490
211000022278723	0	4295
211000022278727	0	1231
211000022278729	0	1205
211000022278730	0	1074
211000022278732	0	2617
211000022278733	0	1518
211000022278735	0	1294
211000022278738	0	2570
211000022278740	0	2491
211000022278744	0	2991
211000022278745	0	1140
211000022278747	0	1120
211000022278748	0	1208
211000022278750	0	1134
211000022278751	0	1124
211000022278754	0	1610
211000022278755	0	1225
211000022278757	0	1347
211000022278758	0	1223
211000022278759	0	1018
211000022278761	0	1084
211000022278768	0	3477
211000022278769	0	1194
211000022278773	0	1263
211000022278776	0	1076
211000022278777	0	12354
211000022278780	0	2033
211000022278781	0	1167
211000022278785	0	3080
211000022278786	0	1504
211000022278788	0	1130
211000022278790	0	2733
211000022278793	0	1344
211000022278794	0	2783
211000022278804	0	1047
211000022278807	0	1139
211000022278808	0	1240
211000022278848	0	1251
211000022278849	0	11569
211000022278862	0	1103
211000022278865	0	1328
211000022278870	0	1150
211000022278875	0	13906
211000022278883	0	2984
211000022278884	0	1027
211000022278887	0	1258
211000022278890	0	1926
211000022278891	0	1550
211000022278898	0	1025
211000022278899	0	1304
211000022278901	0	1160
211000022278903	0	1075
211000022278915	0	1302
211000022278916	0	12399
211000022278917	0	1075
211000022278919	0	2081
211000022278922	0	2033
211000022278923	0	2791
211000022278927	0	2521
211000022278928	0	1139
211000022278929	0	1905
211000022278932	0	1262
211000022278934	0	2344
211000022278937	0	2626
211000022278940	0	1168
211000022278943	0	1241
211000022278944	0	1117
211000022278945	0	3864
211000022278946	0	1158
211000022278947	0	1521
211000022278948	0	1029
211000022278949	0	1412
211000022278952	0	2903
211000022278953	0	2227
211000022278958	0	1133
211000022278960	0	5182
211000022278962	0	1293
211000022278963	0	2541
211000022278966	0	4225
211000022278968	0	2105
211000022278969	0	1608
211000022278970	0	1035
211000022278972	0	1025
211000022278973	0	1264
211000022278974	0	14199
211000022278977	0	1131
211000022278979	0	1611
211000022278980	0	1278
211000022278982	0	1976
211000022278983	0	1041
211000022278988	0	1872
211000022278989	0	1056
211000022278992	0	1728
211000022278993	0	1263
211000022278996	0	1043
211000022279000	0	2394
211000022279001	0	12002
211000022279002	0	1826
211000022279003	0	2588
211000022279013	0	1076
211000022279014	0	1109
211000022279015	0	1263
211000022279016	0	1001
211000022279017	0	1219
211000022279021	0	2881
211000022279022	0	12632
211000022279023	0	1374
211000022279029	0	1882
211000022279039	0	2190
211000022279040	0	1581
211000022279042	0	1117
211000022279044	0	2092
211000022279048	0	1299
211000022279049	0	1754
211000022279050	0	1035
211000022279051	0	1097
211000022279052	0	4188
211000022279053	0	1035
211000022279056	0	2547
211000022279057	0	1098
211000022279058	0	2352
211000022279061	0	2884
211000022279069	0	1157
211000022279070	0	2447
211000022279087	0	1289
211000022279088	0	1132
211000022279089	0	544
211000022279091	0	4377
211000022279094	0	13317
211000022279100	0	1352
211000022279102	0	1110
211000022279114	0	14983
211000022279115	0	1135
211000022279120	0	1026
211000022279121	0	1785
211000022279124	0	1236
211000022279125	0	1132
211000022279126	0	2487
211000022279127	0	1200
211000022279128	0	1225
211000022279132	0	1005
211000022279135	0	1159
211000022279141	0	1076
211000022279143	0	1304
211000022279144	0	1231
211000022279146	0	12856
211000022279149	0	1064
211000022279151	0	1090
211000022279152	0	1468
211000022279154	0	1079
211000022279160	0	1103
211000022279162	0	1998
211000022279168	0	1045
211000022279172	0	1253
211000022279175	0	1144
211000022279177	0	6076
211000022279178	0	2438
211000022279179	0	3073
211000022279180	0	1011
211000022279182	0	1277
211000022279183	0	1231
211000022279185	0	1210
211000022279189	0	11958
211000022279192	0	1843
211000022279193	0	2462
211000022279195	0	1022
211000022279197	0	2369
211000022279198	0	2030
211000022279199	0	1872
211000022279200	0	1008
211000022279203	0	1116
211000022279207	0	1484
211000022279208	0	1761
211000022279212	0	1126
211000022279214	0	2555
211000022279215	0	1012
211000022279217	0	1966
211000022279218	0	1246
211000022279221	0	1119
211000022279228	0	1933
211000022279229	0	3490
211000022279230	0	1775
211000022279232	0	1148
211000022279233	0	2647
211000022279237	0	2010
211000022279239	0	2937
211000022279240	0	1119
211000022279242	0	1062
211000022279243	0	3807
211000022279246	0	1538
211000022279247	0	2382
211000022279252	0	1077
211000022279257	0	5360
211000022279258	0	1048
211000022279259	0	2379
211000022279262	0	1022
211000022279267	0	1234
211000022279274	0	1333
211000022279276	0	15522
211000022279282	0	1975
211000022279284	0	3196
211000022279285	0	1903
211000022279288	0	2858
211000022279289	0	1022
211000022279311	0	2790
211000022279317	0	1178
211000022279318	0	1287
211000022279324	0	1369
211000022279325	0	1114
211000022279329	0	1041
211000022279336	0	1094
211000022279337	0	1734
211000022279343	0	1315
211000022279345	0	12459
211000022279351	0	1026
211000022279353	0	1006
211000022279354	0	1304
211000022279355	0	1105
211000022279356	0	1031
211000022279358	0	1185
211000022279359	0	1105
211000022279360	0	1173
211000022279361	0	1142
211000022279362	0	1311
211000022279365	0	1356
211000022279366	0	1924
211000022279369	0	1080
211000022279374	0	1088
211000022279375	0	1179
211000022279378	0	1271
211000022279380	0	5465
211000022279384	0	1005
211000022279393	0	1377
211000022279394	0	3201
211000022279396	0	4370
211000022279400	0	1118
211000022279405	0	1066
211000022279406	0	1186
211000022279407	0	1125
211000022279409	0	1004
211000022279411	0	1278
211000022279412	0	1235
211000022279413	0	1202
211000022279414	0	1108
211000022279415	0	1347
211000022279416	0	2795
211000022279417	0	1233
211000022279418	0	1139
211000022279420	0	12654
211000022279421	0	1339
211000022279422	0	1139
211000022279423	0	11220
211000022279424	0	1049
211000022279425	0	1203
211000022279430	0	1070
211000022279431	0	3434
211000022279432	0	1249
211000022279433	0	1377
211000022279436	0	2421
211000022279441	0	1266
211000022279442	0	2922
211000022279443	0	1039
211000022279444	0	1193
211000022279445	0	1203
211000022279448	0	1156
211000022279449	0	4815
211000022279453	0	4888
211000022279454	0	1408
211000022279456	0	12095
211000022279462	0	1197
211000022279464	0	1411
211000022279465	0	1045
211000022279469	0	1154
211000022279470	0	2105
211000022279473	0	1901
211000022279474	0	1154
211000022279476	0	2187
211000022279477	0	3716
211000022279479	0	2248
211000022279481	0	1770
211000022279483	0	2574
211000022279487	0	1151
211000022279488	0	2911
211000022279490	0	1685
211000022279493	0	1118
211000022279498	0	1192
211000022279503	0	12536
211000022279506	0	1053
211000022279507	0	1422
211000022279508	0	1188
211000022279509	0	1461
211000022279510	0	1107
211000022279513	0	2556
211000022279516	0	1323
211000022279523	0	11807
211000022279526	0	1023
211000022279527	0	2787
211000022279533	0	1088
211000022279549	0	1166
211000022279551	0	1087
211000022279554	0	1212
211000022279556	0	13256
211000022279559	0	5189
211000022279562	0	2736
211000022279564	0	1126
211000022279569	0	1083
211000022279572	0	1053
211000022279573	0	2520
211000022279574	0	1854
211000022279580	0	1285
211000022279584	0	1063
211000022279590	0	1224
211000022279591	0	1205
211000022279592	0	1069
211000022279593	0	1379
211000022279599	0	1032
211000022279603	0	1140
211000022279606	0	3284
211000022279609	0	1015
211000022279612	0	2328
211000022279615	0	1260
211000022279618	0	1116
211000022279619	0	1492
211000022279622	0	1179
211000022279623	0	2788
211000022279624	0	1070
211000022279626	0	1016
211000022279627	0	1929
211000022279628	0	1961
211000022279631	0	1185
211000022279632	0	1117
211000022279633	0	1800
211000022279635	0	2385
211000022279637	0	12142
211000022279641	0	2064
211000022279644	0	1018
211000022279648	0	1209
211000022279651	0	2434
211000022279652	0	1124
211000022279653	0	2688
211000022279654	0	1995
211000022279655	0	1163
211000022279656	0	1274
211000022279657	0	1917
211000022279659	0	1103
211000022279660	0	1186
211000022279663	0	2124
211000022279664	0	1462
211000022279666	0	1115
211000022279668	0	1169
211000022279671	0	1532
211000022279672	0	1089
211000022279675	0	3858
211000022279682	0	1224
211000022279684	0	1129
211000022279685	0	1332
211000022279696	0	1464
211000022279710	0	2517
211000022279712	0	1988
211000022279722	0	1148
211000022279723	0	1290
211000022279724	0	1270
211000022279726	0	1154
211000022279727	0	1064
211000022279728	0	1234
211000022279729	0	1208
211000022279733	0	2050
211000022279736	0	1016
211000022279737	0	1384
211000022279738	0	1189
211000022279740	0	1042
211000022279741	0	1016
211000022279742	0	1069
211000022279747	0	1134
211000022279748	0	1430
211000022279749	0	1424
211000022279750	0	3871
211000022279754	0	12827
211000022279756	0	2117
211000022279758	0	1193
211000022279761	0	2957
211000022279769	0	1117
211000022279770	0	1280
211000022279771	0	1043
211000022279777	0	3123
211000022279778	0	1226
211000022279780	0	2428
211000022279781	0	1083
211000022279782	0	1058
211000022279784	0	3058
211000022279785	0	1019
211000022279787	0	2308
211000022279788	0	1667
211000022279789	0	1191
211000022279792	0	1014
211000022279793	0	1451
211000022279804	0	2087
211000022279805	0	1275
211000022279807	0	2102
211000022279809	0	1021
211000022279811	0	1174
211000022279812	0	3466
211000022279814	0	1055
211000022279819	0	1207
211000022279820	0	1990
211000022279824	0	1080
211000022279829	0	12424
211000022279837	0	2971
211000022279839	0	1610
211000022279842	0	1543
211000022279844	0	3649
211000022279845	0	1116
211000022279851	0	1976
211000022279853	0	1205
211000022279855	0	4272
211000022279856	0	1261
211000022279867	0	2860
211000022279871	0	1337
211000022279874	0	1114
211000022279875	0	1446
211000022279877	0	3373
211000022279879	0	6396
211000022279880	0	1091
211000022279884	0	5915
211000022279885	0	1053
211000022279887	0	4310
211000022279889	0	1966
211000022279890	0	1381
211000022279892	0	13553
211000022279893	0	12034
211000022279896	0	1703
211000022279899	0	1129
211000022279900	0	1947
211000022279904	0	1467
211000022279906	0	1033
211000022279909	0	2429
211000022279911	0	2703
211000022279913	0	4939
211000022279921	0	1869
211000022279923	0	1106
211000022279926	0	1279
211000022279927	0	1060
211000022279928	0	4967
211000022279929	0	2207
211000022279931	0	1724
211000022279933	0	1108
211000022279934	0	1643
211000022279940	0	4361
211000022279942	0	2079
211000022279943	0	1089
211000022279946	0	1011
211000022279949	0	2232
211000022279952	0	1059
211000022279954	0	1021
211000022279956	0	1171
211000022279959	0	1074
211000022279960	0	2400
211000022279961	0	3557
211000022279966	0	2326
211000022279969	0	1907
211000022279970	0	1675
211000022279971	0	1819
211000022279973	0	2669
211000022279979	0	1226
211000022279980	0	2476
211000022279982	0	3218
211000022279985	0	1117
211000022279987	0	1141
211000022279990	0	1248
211000022280000	0	1109
211000022280002	0	4231
211000022280009	0	1424
211000022280010	0	2889
211000022280011	0	1029
211000022280012	0	2882
211000022280014	0	1031
211000022280018	0	1142
211000022280020	0	1251
211000022280025	0	1039
211000022280026	0	3622
211000022280028	0	1943
211000022280030	0	1368
211000022280031	0	1473
211000022280032	0	3932
211000022280033	0	2479
211000022280035	0	2943
211000022280043	0	1050
211000022280045	0	1251
211000022280050	0	4608
211000022280053	0	1240
211000022280054	0	1074
211000022280056	0	1152
211000022280064	0	11148
211000022280065	0	1087
211000022280068	0	4256
211000022280069	0	1048
211000022280071	0	1377
211000022280074	0	1641
211000022280075	0	1090
211000022280076	0	1193
211000022280079	0	1101
211000022280083	0	1191
211000022280084	0	1079
211000022280085	0	1225
211000022280086	0	2982
211000022280089	0	2628
211000022280097	0	1105
211000022280102	0	1494
211000022280106	0	1150
211000022280108	0	2664
211000022280110	0	4030
211000022280112	0	2603
211000022280114	0	3080
211000022280115	0	3234
211000022280117	0	1040
211000022280120	0	1201
211000022280121	0	1199
211000022280123	0	1105
211000022280124	0	1148
211000022280130	0	1147
211000022280133	0	2161
211000022280135	0	2124
211000022280139	0	1225
211000022280140	0	1333
211000022280141	0	2584
211000022280143	0	2062
211000022280144	0	2385
211000022280150	0	1102
211000022280151	0	2014
211000022280152	0	1276
211000022280153	0	2198
211000022280154	0	1203
211000022280156	0	3519
211000022280159	0	1533
211000022280160	0	1716
211000022280161	0	1797
211000022280162	0	1340
211000022280164	0	1166
211000022280165	0	1005
211000022280168	0	1042
211000022280174	0	1271
211000022280176	0	2129
211000022280177	0	1246
211000022280178	0	1032
211000022280179	0	1229
211000022280180	0	1144
211000022280181	0	1377
211000022280183	0	1177
211000022280191	0	1291
211000022280192	0	2006
211000022280193	0	1102
211000022280194	0	1182
211000022280195	0	1961
211000022280196	0	1555
211000022280198	0	2612
211000022280205	0	2882
211000022280206	0	1339
211000022280208	0	2368
211000022280210	0	1231
211000022280211	0	3144
211000022280212	0	3025
211000022280218	0	2541
211000022280220	0	1832
211000022280221	0	1520
211000022280223	0	2173
211000022280224	0	1261
211000022280225	0	1178
211000022280226	0	1625
211000022280228	0	2342
211000022280230	0	1220
211000022280232	0	1137
211000022280233	0	4865
211000022280235	0	1471
211000022280236	0	6294
211000022280237	0	15068
211000022280240	0	1084
211000022280247	0	1715
211000022280255	0	3299
211000022280256	0	1096
211000022280257	0	1167
211000022280259	0	13935
211000022280260	0	2982
211000022280261	0	3043
211000022280262	0	1274
211000022280266	0	1028
211000022280268	0	1123
211000022280269	0	1962
211000022280272	0	2893
211000022280283	0	4305
211000022280289	0	2375
211000022280290	0	1014
211000022280291	0	1090
211000022280292	0	1560
211000022280293	0	1890
211000022280294	0	2063
211000022280295	0	3348
211000022280296	0	3252
211000022280297	0	1597
211000022280298	0	1738
211000022280301	0	1931
211000022280302	0	2385
211000022280303	0	1225
211000022280304	0	1239
211000022280305	0	3964
211000022280308	0	1223
211000022280311	0	2882
211000022280312	0	1116
211000022280315	0	1629
211000022280316	0	2926
211000022280318	0	1227
211000022280319	0	1190
211000022280320	0	1802
211000022280322	0	1394
211000022280325	0	1527
211000022280326	0	1801
211000022280327	0	1351
211000022280331	0	1110
211000022280333	0	2855
211000022280335	0	3396
211000022280336	0	1406
211000022280338	0	1487
211000022280340	0	2804
211000022280341	0	1371
211000022280343	0	1340
211000022280344	0	1851
211000022280345	0	1197
211000022280346	0	1386
211000022280347	0	1870
211000022280350	0	1067
211000022280427	0	564
211000022280437	0	5968
211000022280440	0	3262
211000022280443	0	2575
211000022280445	0	4903
211000022280447	0	6698
211000022280448	0	4006
211000022280455	0	3717
211000022280456	0	3171
211000022280457	0	4471
211000022280459	0	5098
211000022280461	0	4996
211000022280463	0	3638
211000022280465	0	7123
211000022280469	0	2811
211000022280471	0	3755
211000022280472	0	5698
211000022280474	0	2927
211000022280476	0	6900
211000022280480	0	3259
211000022280485	0	2529
211000022280497	0	2745
211000022280501	0	2828
211000022280511	0	3085
211000022280516	0	4336
211000022280518	0	6041
211000022280519	0	6193
211000022280522	0	3603
211000022280525	0	3554
211000022280535	0	2583
211000022280536	0	2924
211000022280541	0	14028
211000022280544	0	2919
211000022280545	0	6000
211000022280548	0	2618
211000022280553	0	2561
211000022280554	0	3365
211000022280555	0	3174
211000022280556	0	3386
211000022280557	0	3190
211000022280558	0	4994
211000022280561	0	2417
211000022280562	0	3593
211000022280565	0	3646
211000022280566	0	3389
211000022280568	0	2234
211000022280570	0	3313
211000022280588	0	3223
211000022280595	0	3308
211000022280598	0	2511
211000022280599	0	2205
211000022280605	0	1936
211000022280606	0	3660
211000022280607	0	4785
211000022280610	0	2876
211000022280615	0	5000
211000022280617	0	2112
211000022280618	0	4705
211000022280623	0	3991
211000022280631	0	2119
211000022280637	0	5316
211000022280640	0	6546
211000022280644	0	1391
211000022280656	0	5324
211000022280671	0	4310
211000022280676	0	1385
211000022280678	0	1242
211000022280679	0	2421
211000022280681	0	1019
211000022280684	0	3960
211000022280685	0	1099
211000022280687	0	3259
211000022280689	0	1189
211000022280691	0	1213
211000022280692	0	3527
211000022280694	0	1553
211000022280696	0	2577
211000022280698	0	2270
211000022280699	0	6825
211000022280700	0	1733
211000022280702	0	1112
211000022280703	0	3906
211000022280704	0	1143
211000022280706	0	1410
211000022280707	0	2708
211000022280720	0	5061
211000022280727	0	5383
211000022280734	0	7003
211000022280735	0	6860
211000022280743	0	4452
211000022280747	0	2378
211000022280750	0	9865
211000022280762	0	4202
XY_mapped_Scaffold_7_D1574	0	50625
211000022278161	0	1250
211000022278241	0	1077
211000022278242	0	1226
211000022278298	0	1614
211000022278307	0	1525
211000022278309	0	1110
211000022278338	0	1278
211000022278339	0	1047
211000022278408	0	1301
211000022278453	0	1033
211000022278501	0	1049
211000022278522	0	2086
211000022278554	0	2916
211000022278603	0	1105
211000022278660	0	1084
211000022278663	0	1146
211000022278664	0	2451
211000022278866	0	1566
211000022278869	0	2381
211000022278874	0	2094
211000022278877	0	1125
211000022278878	0	1080
211000022278881	0	1060
211000022278886	0	1114
211000022278897	0	1167
211000022278920	0	1127
211000022278942	0	2384
211000022278951	0	1192
211000022278975	0	2793
211000022278985	0	1044
211000022279055	0	1123
211000022279101	0	2217
211000022279103	0	1004
211000022279106	0	1316
211000022279122	0	2383
211000022279134	0	1012
211000022279190	0	2575
211000022279204	0	1458
211000022279222	0	1136
211000022279271	0	1040
211000022279286	0	1048
211000022279342	0	1011
211000022279399	0	1114
211000022279529	0	1407
211000022279555	0	1198
211000022279571	0	1962
211000022279600	0	1429
211000022279602	0	2629
211000022279667	0	4222
211000022279701	0	4553
211000022279708	0	1275
211000022279810	0	2381
211000022279945	0	3527
211000022279965	0	1101
211000022279975	0	1096
211000022279991	0	1211
211000022280091	0	1260
211000022280142	0	1062
211000022280436	0	2848
211000022280467	0	3129
211000022280492	0	2438
211000022280500	0	2157
211000022280517	0	5463
211000022280580	0	2295
211000022278099	0	1625
211000022278122	0	1311
211000022278125	0	1709
211000022278165	0	1713
211000022278172	0	2464
211000022278187	0	1258
211000022278208	0	2956
211000022278209	0	2781
